,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
474,Reema Abdo,21.0,173.0,59.0,CAN,1984,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,no medal,1,1
475,Reema Abdo,21.0,173.0,59.0,CAN,1984,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,no medal,1,1
476,Reema Abdo,21.0,173.0,59.0,CAN,1984,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,1,1
517,Fatima Abdul Majeed Hameed Al-Kirashi,14.0,172.18627450980392,62.55807086614173,BRN,2000,Sydney,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
729,Sara Helena berg,17.0,190.0,73.0,SWE,1988,Seoul,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
740,Moira Abernethy (-Ford),17.0,172.8904109589041,62.60313174946004,RSA,1956,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,1,1
741,Moira Abernethy (-Ford),17.0,171.87765957446808,61.76282051282051,RSA,1956,Melbourne,Swimming,Swimming Women's 100 metres Backstroke,no medal,1,1
1301,Ilona cs (-Zimmermann),16.0,171.32436260623228,61.75478645066274,HUN,1936,Berlin,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
1302,Ilona cs (-Zimmermann),16.0,172.8904109589041,62.60313174946004,HUN,1936,Berlin,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
1421,Nafissatou Moussa Adamou,14.0,172.0,72.0,NIG,2012,London,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
1440,Anne Wilma Adams (-King),16.0,165.0,54.0,GBR,1976,Montreal,Swimming,Swimming Women's 200 metres Butterfly,no medal,1,1
1441,Anne Wilma Adams (-King),16.0,165.0,54.0,GBR,1976,Montreal,Swimming,Swimming Women's 400 metres Individual Medley,no medal,1,1
1455,Natalie Cammile Adams (-Brannan),20.0,173.0,65.0,USA,2012,London,Swimming,Swimming Women's 200 metres Butterfly,no medal,2,1
1456,Natalie Cammile Adams (-Brannan),24.0,173.0,65.0,USA,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,no medal,2,2
1559,"Frances ""Fran"" Adcock",20.0,178.0,72.0,AUS,2004,Athina,Swimming,Swimming Women's 200 metres Backstroke,no medal,1,1
1625,Carolyn Adel,17.0,163.0,52.0,SUR,1996,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,no medal,2,1
1626,Carolyn Adel,17.0,163.0,52.0,SUR,1996,Atlanta,Swimming,Swimming Women's 400 metres Freestyle,no medal,2,1
1627,Carolyn Adel,17.0,163.0,52.0,SUR,1996,Atlanta,Swimming,Swimming Women's 200 metres Individual Medley,no medal,2,1
1628,Carolyn Adel,17.0,163.0,52.0,SUR,1996,Atlanta,Swimming,Swimming Women's 400 metres Individual Medley,no medal,2,1
1629,Carolyn Adel,22.0,163.0,52.0,SUR,2000,Sydney,Swimming,Swimming Women's 200 metres Individual Medley,no medal,2,2
1630,Carolyn Adel,22.0,163.0,52.0,SUR,2000,Sydney,Swimming,Swimming Women's 400 metres Individual Medley,no medal,2,2
1725,Amanda Jo Adkins (-Schneider),23.0,173.0,61.0,USA,2000,Sydney,Swimming,Swimming Women's 200 metres Backstroke,no medal,1,1
1738,"Margarete ""Grete"" Adler",16.0,171.32436260623228,61.75478645066274,AUT,1912,Stockholm,Swimming,Swimming Women's 100 metres Freestyle,no medal,2,1
1739,"Margarete ""Grete"" Adler",16.0,172.8904109589041,62.60313174946004,AUT,1912,Stockholm,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,2,1
1772,"Rebecca ""Becky"" Adlington",19.0,179.0,70.0,GBR,2008,Beijing,Swimming,Swimming Women's 400 metres Freestyle,Gold,2,1
1773,"Rebecca ""Becky"" Adlington",19.0,179.0,70.0,GBR,2008,Beijing,Swimming,Swimming Women's 800 metres Freestyle,Gold,2,1
1774,"Rebecca ""Becky"" Adlington",23.0,179.0,70.0,GBR,2012,London,Swimming,Swimming Women's 400 metres Freestyle,Bronze,2,2
1775,"Rebecca ""Becky"" Adlington",23.0,179.0,70.0,GBR,2012,London,Swimming,Swimming Women's 800 metres Freestyle,Bronze,2,2
1780,Jane Admans,21.0,165.0,53.0,GBR,1980,Moskva,Swimming,Swimming Women's 200 metres Backstroke,no medal,1,1
1966,Evelina Afoa,17.0,162.0,60.0,SAM,2016,Rio de Janeiro,Swimming,Swimming Women's 100 metres Backstroke,no medal,1,1
2014,Alphonsine Agahozo,16.0,160.0,50.0,RWA,2012,London,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
2026,Francilla Agar (-Schofield),25.0,170.0,55.0,DMA,2000,Sydney,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
2272,"Natalia Irina ""Natasha"" Aguilar Komissarova",18.0,163.0,54.0,CRC,1988,Seoul,Swimming,Swimming Women's 200 metres Freestyle,no medal,1,1
2273,"Natalia Irina ""Natasha"" Aguilar Komissarova",18.0,163.0,54.0,CRC,1988,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
2284,Ana Carolina Aguilera,19.0,161.0,53.0,ARG,2000,Sydney,Swimming,Swimming Women's 200 metres Butterfly,no medal,1,1
2334,Gurn Fema gstsdttir,17.0,166.0,56.0,ISL,1984,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,no medal,1,1
2335,Gurn Fema gstsdttir,17.0,166.0,56.0,ISL,1984,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,no medal,1,1
2408,Elisabeth Ulla Johanna kesdotter Ahlgren (-Borglin),23.0,171.32436260623228,61.75478645066274,SWE,1948,London,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
2409,Elisabeth Ulla Johanna kesdotter Ahlgren (-Borglin),23.0,172.8904109589041,62.60313174946004,SWE,1948,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
2466,"Christine M. ""Crissy"" Ahmann-Leighton (-Perham)",22.0,172.0,52.0,USA,1992,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,1,1
2467,"Christine M. ""Crissy"" Ahmann-Leighton (-Perham)",22.0,172.0,52.0,USA,1992,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,Silver,1,1
2468,"Christine M. ""Crissy"" Ahmann-Leighton (-Perham)",22.0,172.0,52.0,USA,1992,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,1,1
2612,Ai Yanhan,14.0,168.0,54.0,CHN,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,no medal,1,1
2613,Ai Yanhan,14.0,168.0,54.0,CHN,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,no medal,1,1
2701,Armi Ursula Airaksinen (-Bveryd),18.0,166.0,59.0,SWE,1980,Moskva,Swimming,Swimming Women's 100 metres Butterfly,no medal,1,1
2702,Armi Ursula Airaksinen (-Bveryd),18.0,166.0,59.0,SWE,1980,Moskva,Swimming,Swimming Women's 200 metres Butterfly,no medal,1,1
2757,Kiera Leigh Aitken,20.0,167.0,55.0,BER,2004,Athina,Swimming,Swimming Women's 100 metres Backstroke,no medal,2,1
2758,Kiera Leigh Aitken,24.0,167.0,55.0,BER,2008,Beijing,Swimming,Swimming Women's 100 metres Backstroke,no medal,2,2
2981,Doli Akhtar,14.0,158.0,53.0,BAN,2000,Sydney,Swimming,Swimming Women's 100 metres Breaststroke,no medal,3,1
2982,Doli Akhtar,18.0,158.0,53.0,BAN,2004,Athina,Swimming,Swimming Women's 50 metres Freestyle,no medal,3,2
2983,Doli Akhtar,22.0,158.0,53.0,BAN,2008,Beijing,Swimming,Swimming Women's 50 metres Freestyle,no medal,3,3
3096,Anastasiya Sergeyevna Aksenova,18.0,182.0,65.0,RUS,2008,Beijing,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
3097,Anastasiya Sergeyevna Aksenova,18.0,182.0,65.0,RUS,2008,Beijing,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
3098,Anastasiya Sergeyevna Aksenova,18.0,182.0,65.0,RUS,2008,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
3099,Anastasiya Sergeyevna Aksenova,18.0,182.0,65.0,RUS,2008,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
3130,Sonia Aktar,19.0,172.18627450980392,62.55807086614173,BAN,2016,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
3217,Mary Al-Atrash,22.0,170.0,57.0,PLE,2016,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
3259,Nada Mohamed Abdulzaher Mohamed Al-Bedwawi,18.0,162.0,53.0,UAE,2016,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
3275,Sameera Zayid Al-Bitar,14.0,168.0,64.0,BRN,2004,Athina,Swimming,Swimming Women's 50 metres Freestyle,no medal,2,1
3276,Sameera Zayid Al-Bitar,18.0,168.0,64.0,BRN,2008,Beijing,Swimming,Swimming Women's 50 metres Freestyle,no medal,2,2
3377,Sara Abdulrahman Al-Flaij,16.0,170.0,72.0,BRN,2012,London,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
3535,Fatema Abdul Muhsin Al-Mahmeed,17.0,167.0,60.0,BRN,2016,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
3623,Mhasin Al-Noor Fadlalla,18.0,158.0,40.0,SUD,2012,London,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
3942,Darija Alauf,23.0,171.87765957446808,61.76282051282051,IOA,1992,Barcelona,Swimming,Swimming Women's 100 metres Backstroke,no medal,1,1
3943,Darija Alauf,23.0,172.73096446700507,61.8765903307888,IOA,1992,Barcelona,Swimming,Swimming Women's 200 metres Backstroke,no medal,1,1
4027,Ilse Albert,23.0,169.89336016096578,60.55612244897959,AUT,1952,Helsinki,Swimming,Swimming Women's 200 metres Breaststroke,no medal,1,1
4272,"Joan ""Jody"" Alderson (-Braskamp)",17.0,170.0,59.0,USA,1952,Helsinki,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
4273,"Joan ""Jody"" Alderson (-Braskamp)",17.0,170.0,59.0,USA,1952,Helsinki,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,1,1
4306,Ana Feio da Gama Alegria,15.0,177.0,65.0,POR,1992,Barcelona,Swimming,Swimming Women's 100 metres Freestyle,no medal,2,1
4307,Ana Feio da Gama Alegria,15.0,177.0,65.0,POR,1992,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,no medal,2,1
4308,Ana Feio da Gama Alegria,19.0,177.0,65.0,POR,1996,Atlanta,Swimming,Swimming Women's 200 metres Freestyle,no medal,2,2
4309,Ana Feio da Gama Alegria,19.0,177.0,65.0,POR,1996,Atlanta,Swimming,Swimming Women's 400 metres Freestyle,no medal,2,2
4310,Ana Feio da Gama Alegria,19.0,177.0,65.0,POR,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,2,2
4464,Fiona Michelle Alessandri (-Wildy),20.0,175.0,61.0,AUS,1988,Seoul,Swimming,Swimming Women's 100 metres Butterfly,no medal,1,1
4465,Fiona Michelle Alessandri (-Wildy),20.0,175.0,61.0,AUS,1988,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
4502,Jane Elizabeth Alexander,17.0,162.0,52.0,GBR,1976,Montreal,Swimming,Swimming Women's 100 metres Butterfly,no medal,1,1
4503,Jane Elizabeth Alexander,17.0,162.0,52.0,GBR,1976,Montreal,Swimming,Swimming Women's 200 metres Butterfly,no medal,1,1
4633,runn Alfresdttir,15.0,169.40334572490707,60.36473880597015,ISL,1976,Montreal,Swimming,Swimming Women's 100 metres Butterfly,no medal,1,1
4634,runn Alfresdttir,15.0,168.99154929577466,59.7022792022792,ISL,1976,Montreal,Swimming,Swimming Women's 200 metres Butterfly,no medal,1,1
4851,Triin Aljand,19.0,179.0,68.0,EST,2004,Athina,Swimming,Swimming Women's 50 metres Freestyle,no medal,3,1
4852,Triin Aljand,23.0,179.0,68.0,EST,2008,Beijing,Swimming,Swimming Women's 50 metres Freestyle,no medal,3,2
4853,Triin Aljand,23.0,179.0,68.0,EST,2008,Beijing,Swimming,Swimming Women's 100 metres Freestyle,no medal,3,2
4854,Triin Aljand,23.0,179.0,68.0,EST,2008,Beijing,Swimming,Swimming Women's 100 metres Butterfly,no medal,3,2
4855,Triin Aljand,27.0,179.0,68.0,EST,2012,London,Swimming,Swimming Women's 50 metres Freestyle,no medal,3,3
4856,Triin Aljand,27.0,179.0,68.0,EST,2012,London,Swimming,Swimming Women's 100 metres Butterfly,no medal,3,3
4870,Jasmine Alkhaldi,19.0,180.0,60.0,PHI,2012,London,Swimming,Swimming Women's 100 metres Freestyle,no medal,2,1
4871,Jasmine Alkhaldi,23.0,180.0,60.0,PHI,2016,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,no medal,2,2
4876,Fatim Alkrmova,14.0,175.0,60.0,AZE,2016,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
4937,Lesley Allardice,15.0,162.0,50.0,GBR,1972,Munich,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
4938,Lesley Allardice,15.0,162.0,50.0,GBR,1972,Munich,Swimming,Swimming Women's 200 metres Freestyle,no medal,1,1
4939,Lesley Allardice,15.0,162.0,50.0,GBR,1972,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
4940,Lesley Allardice,15.0,162.0,50.0,GBR,1972,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
5042,Sophie Nicole Allen,20.0,170.0,65.0,GBR,2012,London,Swimming,Swimming Women's 200 metres Individual Medley,no medal,1,1
5147,Lynne Marie Allsup (-Olson),15.0,163.0,59.0,USA,1964,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,1,1
5432,Malin Therse Alshammar,18.0,180.0,64.0,SWE,1996,Atlanta,Swimming,Swimming Women's 100 metres Backstroke,no medal,6,1
5433,Malin Therse Alshammar,18.0,180.0,64.0,SWE,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,6,1
5434,Malin Therse Alshammar,23.0,180.0,64.0,SWE,2000,Sydney,Swimming,Swimming Women's 50 metres Freestyle,Silver,6,2
5435,Malin Therse Alshammar,23.0,180.0,64.0,SWE,2000,Sydney,Swimming,Swimming Women's 100 metres Freestyle,Silver,6,2
5436,Malin Therse Alshammar,23.0,180.0,64.0,SWE,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,6,2
5437,Malin Therse Alshammar,26.0,180.0,64.0,SWE,2004,Athina,Swimming,Swimming Women's 50 metres Freestyle,no medal,6,3
5438,Malin Therse Alshammar,26.0,180.0,64.0,SWE,2004,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,6,3
5439,Malin Therse Alshammar,30.0,180.0,64.0,SWE,2008,Beijing,Swimming,Swimming Women's 50 metres Freestyle,no medal,6,4
5440,Malin Therse Alshammar,30.0,180.0,64.0,SWE,2008,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,6,4
5441,Malin Therse Alshammar,34.0,180.0,64.0,SWE,2012,London,Swimming,Swimming Women's 50 metres Freestyle,no medal,6,5
5442,Malin Therse Alshammar,38.0,180.0,64.0,SWE,2016,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,no medal,6,6
5671,Sonia lvarez,20.0,168.99154929577466,59.7022792022792,PUR,1996,Atlanta,Swimming,Swimming Women's 200 metres Butterfly,no medal,1,1
5672,Sonia lvarez,20.0,170.86304909560724,60.91472868217054,PUR,1996,Atlanta,Swimming,Swimming Women's 200 metres Individual Medley,no medal,1,1
5673,Valeria lvarez,18.0,172.18627450980392,62.55807086614173,ARG,1996,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
5674,Valeria lvarez,18.0,171.32436260623228,61.75478645066274,ARG,1996,Atlanta,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
5675,Valeria lvarez,18.0,174.89545454545456,63.64383561643836,ARG,1996,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,no medal,1,1
5676,Valeria lvarez,18.0,171.87765957446808,61.76282051282051,ARG,1996,Atlanta,Swimming,Swimming Women's 100 metres Backstroke,no medal,1,1
5677,Valeria lvarez,18.0,172.01476377952756,61.94729064039409,ARG,1996,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
5847,Misa Amano,17.0,161.0,53.0,JPN,2004,Athina,Swimming,Swimming Women's 200 metres Individual Medley,no medal,1,1
5848,Misa Amano,17.0,161.0,53.0,JPN,2004,Athina,Swimming,Swimming Women's 400 metres Individual Medley,no medal,1,1
6074,Jessica L. Amey,19.0,173.0,63.0,CAN,1996,Atlanta,Swimming,Swimming Women's 100 metres Butterfly,no medal,1,1
6087,Norma Amezcua Guajardo,15.0,160.0,54.0,MEX,1968,Mexico City,Swimming,Swimming Women's 400 metres Freestyle,no medal,2,1
6088,Norma Amezcua Guajardo,15.0,160.0,54.0,MEX,1968,Mexico City,Swimming,Swimming Women's 800 metres Freestyle,no medal,2,1
6089,Norma Amezcua Guajardo,15.0,160.0,54.0,MEX,1968,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,2,1
6090,Norma Amezcua Guajardo,15.0,160.0,54.0,MEX,1968,Mexico City,Swimming,Swimming Women's 400 metres Individual Medley,no medal,2,1
6091,Norma Amezcua Guajardo,19.0,160.0,54.0,MEX,1972,Munich,Swimming,Swimming Women's 100 metres Butterfly,no medal,2,2
6092,Norma Amezcua Guajardo,19.0,160.0,54.0,MEX,1972,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,2,2
6226,Carole Amoric (-Andraca),23.0,168.0,56.0,FRA,1984,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
6234,Patricia Filler Amorim,19.0,165.0,53.0,BRA,1988,Seoul,Swimming,Swimming Women's 200 metres Freestyle,no medal,1,1
6235,Patricia Filler Amorim,19.0,165.0,53.0,BRA,1988,Seoul,Swimming,Swimming Women's 400 metres Freestyle,no medal,1,1
6236,Patricia Filler Amorim,19.0,165.0,53.0,BRA,1988,Seoul,Swimming,Swimming Women's 800 metres Freestyle,no medal,1,1
6237,Patricia Filler Amorim,19.0,165.0,53.0,BRA,1988,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
6259,Linda Amos,18.0,173.0,73.0,GBR,1964,Tokyo,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
6309,Iryna Vitalivna Amshennikova,18.0,174.0,58.0,UKR,2004,Athina,Swimming,Swimming Women's 100 metres Backstroke,no medal,2,1
6310,Iryna Vitalivna Amshennikova,18.0,174.0,58.0,UKR,2004,Athina,Swimming,Swimming Women's 200 metres Backstroke,no medal,2,1
6311,Iryna Vitalivna Amshennikova,22.0,174.0,58.0,UKR,2008,Beijing,Swimming,Swimming Women's 100 metres Backstroke,no medal,2,2
6312,Iryna Vitalivna Amshennikova,22.0,174.0,58.0,UKR,2008,Beijing,Swimming,Swimming Women's 200 metres Backstroke,no medal,2,2
6313,Iryna Vitalivna Amshennikova,22.0,174.0,58.0,UKR,2008,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,2,2
6336,Gail Amundrud (-Beattie),19.0,183.0,70.0,CAN,1976,Montreal,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
6337,Gail Amundrud (-Beattie),19.0,183.0,70.0,CAN,1976,Montreal,Swimming,Swimming Women's 200 metres Freestyle,no medal,1,1
6338,Gail Amundrud (-Beattie),19.0,183.0,70.0,CAN,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,1,1
6406,An Se-Hyeon,20.0,168.0,57.0,KOR,2016,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,no medal,1,1
6407,An Se-Hyeon,20.0,168.0,57.0,KOR,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,no medal,1,1
6454,Tnia Anacleto Grgorio,24.0,165.0,59.0,MOZ,2000,Sydney,Swimming,Swimming Women's 50 metres Freestyle,no medal,1,1
6520,Virginia Anchestegui Rabasa,15.0,168.0,55.0,MEX,1972,Munich,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
6521,Virginia Anchestegui Rabasa,15.0,168.0,55.0,MEX,1972,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
6652,"Greta Marie Andersen (-Sonnichsen, -Veress)",21.0,171.32436260623228,61.75478645066274,DEN,1948,London,Swimming,Swimming Women's 100 metres Freestyle,Gold,2,1
6653,"Greta Marie Andersen (-Sonnichsen, -Veress)",21.0,170.7595744680851,60.61899563318777,DEN,1948,London,Swimming,Swimming Women's 400 metres Freestyle,no medal,2,1
6654,"Greta Marie Andersen (-Sonnichsen, -Veress)",21.0,172.8904109589041,62.60313174946004,DEN,1948,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,2,1
6655,"Greta Marie Andersen (-Sonnichsen, -Veress)",25.0,171.32436260623228,61.75478645066274,DEN,1952,Helsinki,Swimming,Swimming Women's 100 metres Freestyle,no medal,2,2
6656,"Greta Marie Andersen (-Sonnichsen, -Veress)",25.0,170.7595744680851,60.61899563318777,DEN,1952,Helsinki,Swimming,Swimming Women's 400 metres Freestyle,no medal,2,2
6657,"Greta Marie Andersen (-Sonnichsen, -Veress)",25.0,172.8904109589041,62.60313174946004,DEN,1952,Helsinki,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,2,2
6682,Inge Andersen (-Jensen),16.0,162.0,53.0,DEN,1960,Roma,Swimming,Swimming Women's 200 metres Breaststroke,no medal,1,1
6709,"Else Lilly ""Lilli"" Andersen (-Svanberg)",17.0,171.32436260623228,61.75478645066274,DEN,1932,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
6710,"Else Lilly ""Lilli"" Andersen (-Svanberg)",17.0,170.7595744680851,60.61899563318777,DEN,1932,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,no medal,1,1
6763,Alyssa Jean Anderson,21.0,173.0,64.0,USA,2012,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,1,1
6807,Haley Danita Anderson,20.0,178.0,68.0,USA,2012,London,Swimming,Swimming Women's 10 kilometres Open Water,Silver,2,1
6808,Haley Danita Anderson,24.0,178.0,68.0,USA,2016,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,no medal,2,2
6932,Marion Anita Andersson (-Odell),17.0,172.8904109589041,62.60313174946004,SWE,1952,Helsinki,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
6967,Eva Maria Andersson,15.0,167.0,63.0,SWE,1972,Munich,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
6968,Eva Maria Andersson,15.0,167.0,63.0,SWE,1972,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,1,1
6985,Gunilla Elisabeth Andersson (-Leinskld),20.0,166.0,59.0,SWE,1976,Montreal,Swimming,Swimming Women's 100 metres Butterfly,no medal,1,1
6986,Gunilla Elisabeth Andersson (-Leinskld),20.0,166.0,59.0,SWE,1976,Montreal,Swimming,Swimming Women's 200 metres Butterfly,no medal,1,1
6987,Gunilla Elisabeth Andersson (-Leinskld),20.0,166.0,59.0,SWE,1976,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no medal,1,1
7001,Inger Elisabeth Andersson (-Fogelstrm),18.0,171.0,66.0,SWE,1972,Munich,Swimming,Swimming Women's 100 metres Freestyle,no medal,1,1
7064,Lotten Katrin Andersson,14.0,167.0,53.0,SWE,1964,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,2,1
7065,Lotten Katrin Andersson,18.0,167.0,53.0,SWE,1968,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,no medal,2,2
7066,Lotten Katrin Andersson,18.0,167.0,53.0,SWE,1968,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,2,2
7067,Lotten Katrin Andersson,18.0,167.0,53.0,SWE,1968,Mexico City,Swimming,Swimming Women's 200 metres Butterfly,no medal,2,2
7204,Joanne Andraca,20.0,172.0,58.0,FRA,2008,Beijing,Swimming,Swimming Women's 400 metres Individual Medley,no medal,1,1
7333,Anca Andreiu,17.0,168.0,55.0,ROU,1968,Mexico City,Swimming,Swimming Women's 100 metres Backstroke,no medal,1,1
7334,Anca Andreiu,17.0,168.0,55.0,ROU,1968,Mexico City,Swimming,Swimming Women's 200 metres Backstroke,no medal,1,1
7411,"Janice ""Jan"" Andrew (-Thornett)",16.0,162.0,54.0,AUS,1960,Roma,Swimming,Swimming Women's 100 metres Butterfly,Bronze,1,1
7412,"Janice ""Jan"" Andrew (-Thornett)",16.0,162.0,54.0,AUS,1960,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,1,1
7440,Theresa Andrews,21.0,167.0,62.0,USA,1984,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,Gold,1,1
7441,Theresa Andrews,21.0,167.0,62.0,USA,1984,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,1,1
7482,Sofya Denisovna Andreyeva,18.0,178.0,64.0,RUS,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Breaststroke,no medal,1,1
7484,Viktoriya Olegovna Andreyeva,20.0,190.0,74.0,RUS,2012,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,2,1
7485,Viktoriya Olegovna Andreyeva,24.0,190.0,74.0,RUS,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no medal,2,2
7486,Viktoriya Olegovna Andreyeva,24.0,190.0,74.0,RUS,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,no medal,2,2
7487,Viktoriya Olegovna Andreyeva,24.0,190.0,74.0,RUS,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,no medal,2,2
7488,Yekaterina Igorevna Andreyeva,18.0,174.0,64.0,RUS,2012,London,Swimming,Swimming Women's 200 metres Individual Medley,no medal,1,1
7500,Tojohanitra Tokin'aina Andriamanjatoarimanana,13.0,140.0,52.5,MAD,2004,Athina,Swimming,Swimming Women's 50 metres Freestyle,no medal,2,1
7501,Tojohanitra Tokin'aina Andriamanjatoarimanana,17.0,140.0,52.5,MAD,2008,Beijing,Swimming,Swimming Women's 50 metres Freestyle,no medal,2,2
7677,Roselina Angee,14.0,139.0,44.0,COL,1972,Munich,Swimming,Swimming Women's 200 metres Freestyle,no medal,1,1
7678,Roselina Angee,14.0,139.0,44.0,COL,1972,Munich,Swimming,Swimming Women's 400 metres Freestyle,no medal,1,1
7679,Roselina Angee,14.0,139.0,44.0,COL,1972,Munich,Swimming,Swimming Women's 800 metres Freestyle,no medal,1,1
7680,Roselina Angee,14.0,139.0,44.0,COL,1972,Munich,Swimming,Swimming Women's 200 metres Individual Medley,no medal,1,1
7681,Roselina Angee,14.0,139.0,44.0,COL,1972,Munich,Swimming,Swimming Women's 400 metres Individual Medley,no medal,1,1
